source_file	source_family	source_block_id	block_kind	source_selector	source_topic	destination	action	precedence	audit_status	source_exists	source_resolved_path	destination_class	canonical_path	canonical_exists	chapter_status	next_action	global_disposition
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	Hom|localization of Hom	Hom and localization	V/12	PREFERRED_SOURCE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	V/12	PREFERRED_SOURCE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	tensor-Hom|Hom.*tensor	tensor-Hom relations	V/10	PREFERRED_SOURCE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	V/12	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	V/12	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	V/10	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/10	PREFERRED_SOURCE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional-v2.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/12	PREFERRED_SOURCE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-commutative-algebra-5-professional-v2.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	Hom|localization of Hom	Hom and localization	V/12	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	V/12	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	tensor-Hom|Hom.*tensor	tensor-Hom relations	V/10	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	V/10	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/10	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/12	COMPARE_AND_MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-commutative-algebra-5-professional.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	Hom|localization of Hom	Hom and localization	V/12	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	V/12	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	tensor-Hom|Hom.*tensor	tensor-Hom relations	V/10	COMPARE_AND_MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	V/10	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/10	COMPARE_AND_MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch10_tensor_products/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/12	COMPARE_AND_MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-commutative-algebra-5.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch12_hom_and_finitely_presented_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	support of a module|Supp	support	V/16	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch16_support/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	associated prime|Ass	associated primes	V/17	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch17_associated_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	Noetherian module|Noetherian ring	Noetherian modules	V/15	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch15_noetherian_rings_and_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(support of a module|Supp)	problem|exercise|solution|worked problem	V/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch16_support/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(support of a module|Supp)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/16	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch16_support/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(associated prime|Ass)	problem|exercise|solution|worked problem	V/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch17_associated_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(associated prime|Ass)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch17_associated_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Noetherian module|Noetherian ring)	problem|exercise|solution|worked problem	V/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch15_noetherian_rings_and_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Noetherian module|Noetherian ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/15	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch15_noetherian_rings_and_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/16	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-commutative-algebra-6.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch16_support/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	localization|S^{-1}|A_f	localization examples	V/06	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch06_localization_of_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	localization of modules|M_f	localization modules	V/07	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch07_localization_of_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	local ring|A_p|localization at prime	local rings at primes	V/08	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch08_local_rings_and_localization_at_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization|S^{-1}|A_f)	problem|exercise|solution|worked problem	V/06	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch06_localization_of_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization|S^{-1}|A_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/06	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch06_localization_of_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization of modules|M_f)	problem|exercise|solution|worked problem	V/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch07_localization_of_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization of modules|M_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/07	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch07_localization_of_modules/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(local ring|A_p|localization at prime)	problem|exercise|solution|worked problem	V/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch08_local_rings_and_localization_at_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(local ring|A_p|localization at prime)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/08	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch08_local_rings_and_localization_at_primes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/05	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-commutative-algebra-7.tex	CANONICAL_CHAPTER	books/vol05_commutative_algebra/chapters/ch05_multiplicative_systems/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
