source_file	source_family	source_block_id	block_kind	source_selector	source_title_or_pattern	destination	destination_title	action	precedence	coverage_rule	canonical_source	notes	audit_status
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	tensor-Hom|Hom.*tensor	tensor-Hom relations	V/10	Tensor Products	COMPARE_AND_MIGRATE	100	EXPLICIT_SELECTOR	COMPARE	Three editorial states of the same family; v2 is preferred extraction source.	CURATED_TOPIC_MAP
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	V/10	Tensor Products	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/10	Tensor Products	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5-professional.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	10	FILE_FALLBACK	COMPARE	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	Hom|localization of Hom	Hom and localization	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	100	EXPLICIT_SELECTOR	COMPARE	Three editorial states of the same family; v2 is preferred extraction source.	CURATED_TOPIC_MAP
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	finitely generated|finitely presented|presentation	finitely generated/presented modules	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	100	EXPLICIT_SELECTOR	COMPARE	Three editorial states of the same family; v2 is preferred extraction source.	CURATED_TOPIC_MAP
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	tensor-Hom|Hom.*tensor	tensor-Hom relations	V/10	Tensor Products	COMPARE_AND_MIGRATE	100	EXPLICIT_SELECTOR	COMPARE	Three editorial states of the same family; v2 is preferred extraction source.	CURATED_TOPIC_MAP
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Hom|localization of Hom)	problem|exercise|solution|worked problem	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Hom|localization of Hom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(finitely generated|finitely presented|presentation)	problem|exercise|solution|worked problem	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(finitely generated|finitely presented|presentation)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(tensor-Hom|Hom.*tensor)	problem|exercise|solution|worked problem	V/10	Tensor Products	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(tensor-Hom|Hom.*tensor)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/10	Tensor Products	COMPARE_AND_MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	COMPARE	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-5.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/12	Hom and Finitely Presented Modules	COMPARE_AND_MIGRATE	10	FILE_FALLBACK	COMPARE	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	support of a module|Supp	support	V/16	Support	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	associated prime|Ass	associated primes	V/17	Associated Primes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	Noetherian module|Noetherian ring	Noetherian modules	V/15	Noetherian Rings and Modules	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(support of a module|Supp)	problem|exercise|solution|worked problem	V/16	Support	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(support of a module|Supp)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/16	Support	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(associated prime|Ass)	problem|exercise|solution|worked problem	V/17	Associated Primes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(associated prime|Ass)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/17	Associated Primes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Noetherian module|Noetherian ring)	problem|exercise|solution|worked problem	V/15	Noetherian Rings and Modules	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Noetherian module|Noetherian ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/15	Noetherian Rings and Modules	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-6.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/16	Support	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	localization|S^{-1}|A_f	localization examples	V/06	Localization of Rings	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	localization of modules|M_f	localization modules	V/07	Localization of Modules	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	local ring|A_p|localization at prime	local rings at primes	V/08	Local Rings and Localization at Primes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization|S^{-1}|A_f)	problem|exercise|solution|worked problem	V/06	Localization of Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization|S^{-1}|A_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/06	Localization of Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(localization of modules|M_f)	problem|exercise|solution|worked problem	V/07	Localization of Modules	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(localization of modules|M_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/07	Localization of Modules	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(local ring|A_p|localization at prime)	problem|exercise|solution|worked problem	V/08	Local Rings and Localization at Primes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(local ring|A_p|localization at prime)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/08	Local Rings and Localization at Primes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-7.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/05	Multiplicative Systems	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-commutative-algebra-7_-_Copy.tex	COMMUTATIVE_ALGEBRA	ARCHIVE.ALL	ENTIRE_FILE	*	all blocks	ARCHIVE_DUPLICATE	Archive — duplicate	ARCHIVE_DUPLICATE	1000	WHOLE_FILE	NO	Preserve for provenance/diff only. Preferred comparison source: theory-of-commutative-algebra-7.tex. Migrate only if a repo-local diff proves unique mathematics.	ARCHIVE_CLASSIFIED
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	valuation ring|valuation domain	valuation rings	V/21	Valuation Rings	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	value group|ordered group	value groups	V/21	Valuation Rings	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	integrally closed|integral closure	integral closure bridge	V/20	Integral Closure and Normalization	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(valuation ring|valuation domain)	problem|exercise|solution|worked problem	V/21	Valuation Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(valuation ring|valuation domain)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/21	Valuation Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(value group|ordered group)	problem|exercise|solution|worked problem	V/21	Valuation Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(value group|ordered group)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/21	Valuation Rings	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(integrally closed|integral closure)	problem|exercise|solution|worked problem	V/20	Integral Closure and Normalization	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(integrally closed|integral closure)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/20	Integral Closure and Normalization	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-8.tex	COMMUTATIVE_ALGEBRA	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	V/21	Valuation Rings	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T01.SECTION	SECTION_OR_SUBSECTION	chain complex|complex	chain complexes	V/22	Chain Complexes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T02.SECTION	SECTION_OR_SUBSECTION	free resolution|projective resolution	free resolutions	V/23	Free Resolutions	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T03.SECTION	SECTION_OR_SUBSECTION	syzygy|syzygies	syzygies	V/24	Syzygies	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T04.SECTION	SECTION_OR_SUBSECTION	minimal resolution	minimal resolutions	V/25	Minimal Resolutions	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T05.SECTION	SECTION_OR_SUBSECTION	Tor|tensor derived	Tor	V/26	The Tor Functor	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T06.SECTION	SECTION_OR_SUBSECTION	Ext|Hom derived	Ext	V/27	The Ext Functor	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T07.SECTION	SECTION_OR_SUBSECTION	derived functor	derived viewpoint	V/28	Derived-Functor Viewpoint	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(chain complex|complex)	problem|exercise|solution|worked problem	V/22	Chain Complexes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-commutative-algebra-9.tex	COMMUTATIVE_ALGEBRA	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(chain complex|complex)	definition|theorem|lemma|proposition|corollary|remark|warning|example	V/22	Chain Complexes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
